,game_id,genre_id
6454,467810,1
6455,467810,4
6456,467810,23
6457,467820,1
6458,467820,23
6459,467850,1
6460,467850,23
6461,467090,4
6462,467090,23
6463,467170,4
6464,467170,23
6465,467170,2
6466,467210,4
6467,467210,23
6468,467220,1
6469,467220,25
6470,467220,4
6471,467220,23
6472,467270,1
6473,467270,23
6474,467270,3
6475,467270,2
6476,467290,25
6477,467290,4
6478,467310,25
6479,467310,23
6480,467310,3
6481,467320,1
6482,467320,4
6483,467320,23
6484,467320,3
6485,467330,1
6486,467330,23
6487,467330,3
6488,467350,1
6489,467350,25
6490,467350,2
6491,467360,25
6492,467360,37
6493,467360,23
6494,467370,4
6495,467370,23
6496,467370,2
6497,467380,1
6498,467380,25
6499,467380,37
6500,467380,23
6501,467390,4
6502,467390,23
6503,467430,4
6504,467440,1
6505,467440,25
6506,467440,23
6507,467440,3
6508,466630,25
6509,466630,23
6510,466660,25
6511,466660,37
6512,466660,23
6513,466660,29
6514,466660,3
6515,466730,4
6516,466730,23
6517,466730,2
6518,466740,1
6519,466740,25
6520,466740,23
6521,466770,1
6522,466770,23
6523,466770,70
6524,466800,25
6525,466800,4
6526,466800,28
6527,466810,25
6528,466810,4
6529,466810,23
6530,466820,1
6531,466820,23
6532,466840,1
6533,466840,4
6534,466840,23
6535,466860,23
6536,466860,3
6537,466860,28
6538,466860,2
6539,466870,4
6540,466870,23
6541,466900,1
6542,466910,4
6543,466910,37
6544,466920,25
6545,466920,3
6546,466920,2
6547,466940,1
6548,466940,37
6549,466940,23
6550,466940,28
6551,466980,1
6552,466980,4
6553,466980,23
6554,466980,9
6555,467000,1
6556,467000,23
6557,467010,25
6558,467010,28
6559,467010,2
6560,467010,70
6561,466270,23
6562,466280,1
6563,466280,25
6564,466280,23
6565,466300,25
6566,466300,3
6567,466350,1
6568,466350,25
6569,466350,23
6570,466420,1
6571,466420,25
6572,466420,4
6573,466420,23
6574,466420,3
6575,466430,25
6576,466430,23
6577,466430,3
6578,466490,25
6579,466490,4
6580,466500,23
6581,466520,1
6582,466520,25
6583,466520,4
6584,466520,23
6585,466520,28
6586,466580,23
6587,466580,3
6588,465750,2
6589,465840,1
6590,465860,25
6591,465860,4
6592,465870,1
6593,465890,25
6594,465890,4
6595,465900,25
6596,465900,4
6597,465920,25
6598,465920,4
6599,465930,25
6600,465930,23
6601,465960,4
6602,465970,4
6603,465970,2
6604,465990,25
6605,465990,4
6606,466000,25
6607,466000,4
6608,466010,4
6609,466020,25
6610,466020,4
6611,466030,25
6612,466030,4
6613,466040,4
6614,466040,2
6615,466050,25
6616,466050,4
6617,466060,25
6618,466060,4
6619,466070,4
6620,466070,2
6621,466080,25
6622,466080,4
6623,466100,25
6624,466100,4
6625,466110,1
6626,466110,4
6627,466110,23
6628,466130,1
6629,466130,25
6630,466130,23
6631,466160,23
6632,466160,3
6633,466210,1
6634,466210,4
6635,466210,23
6636,466210,9
6637,466210,28
6638,466210,18
6639,466220,1
6640,466220,25
6641,466220,23
6642,466220,29
6643,466220,3
6644,466220,70
6645,465360,1
6646,465360,2
6647,465440,1
6648,465440,37
6649,465440,23
6650,465450,1
6651,465450,25
6652,465450,23
6653,465450,28
6654,465450,70
6655,465490,25
6656,465490,23
6657,465490,3
6658,465490,2
6659,465490,70
6660,465510,4
6661,465510,23
6662,465510,3
6663,465520,25
6664,465520,4
6665,465520,23
6666,465540,1
6667,465540,3
6668,465650,23
6669,465650,28
6670,465650,18
6671,465650,2
6672,465660,23
6673,465660,28
6674,465660,18
6675,465660,2
6676,465670,23
6677,465720,25
6678,465720,4
6679,464850,28
6680,464850,18
6681,464880,23
6682,464880,2
6683,464900,25
6684,464900,4
6685,464900,23
6686,464940,25
6687,464950,23
6688,464950,2
6689,464950,70
6690,464960,25
6691,464960,4
6692,464960,23
6693,465000,1
6694,465000,23
6695,465000,3
6696,465010,4
6697,465010,23
6698,465010,28
6699,465020,23
6700,465020,3
6701,465050,1
6702,465050,23
6703,465050,70
6704,465060,1
6705,465070,1
6706,465090,28
6707,465090,18
6708,465100,25
6709,465100,4
6710,465100,23
6711,465130,1
6712,465130,23
6713,465170,25
6714,465170,4
6715,465180,25
6716,465180,4
6717,465180,23
6718,465190,1
6719,465190,25
6720,465190,23
6721,465200,1
6722,465200,25
6723,465200,23
6724,465200,3
6725,465240,1
6726,465240,23
6727,465280,25
6728,465310,23
6729,464440,25
6730,464440,4
6731,464440,23
6732,464450,1
6733,464470,1
6734,464470,25
6735,464470,23
6736,464470,3
6737,464470,70
6738,464490,25
6739,464490,4
6740,464500,25
6741,464500,4
6742,464530,4
6743,464530,23
6744,464540,25
6745,464610,1
6746,464610,23
6747,464610,9
6748,464620,23
6749,464620,3
6750,464630,4
6751,464650,1
6752,464650,25
6753,464650,4
6754,464650,23
6755,464650,9
6756,464670,1
6757,464670,25
6758,464670,23
6759,464670,3
6760,464690,23
6761,464690,28
6762,464690,70
6763,464700,1
6764,464700,25
6765,464700,4
6766,464700,37
6767,464700,23
6768,464740,4
6769,464740,23
6770,464780,25
6771,464780,37
6772,464800,25
6773,464800,4
6774,464800,37
6775,463980,23
6776,463980,3
6777,463980,2
6778,464000,1
6779,464000,4
6780,464000,18
6781,464020,4
6782,464020,28
6783,464020,2
6784,464050,3
6785,464060,1
6786,464060,23
6787,464070,1
6788,464070,4
6789,464070,23
6790,464080,25
6791,464100,23
6792,464100,2
6793,464110,25
6794,464110,23
6795,464120,57
6796,464170,57
6797,464230,4
6798,464230,23
6799,464240,25
6800,464240,23
6801,464240,3
6802,464260,1
6803,464340,25
6804,464350,23
6805,464350,29
6806,464350,28
6807,464350,2
6808,464360,1
6809,464360,25
6810,464360,23
6811,464360,28
6812,464380,25
6813,464380,23
6814,464380,3
6815,464400,4
6816,463670,1
6817,463670,25
6818,463670,4
6819,463670,3
6820,463700,1
6821,463700,23
6822,463710,4
6823,463710,23
6824,463800,23
6825,463800,3
6826,463800,28
6827,463800,2
6828,463800,70
6829,463830,1
6830,463830,25
6831,463830,23
6832,463850,4
6833,463860,1
6834,463860,25
6835,463860,23
6836,463860,3
6837,463860,28
6838,463870,1
6839,463870,23
6840,463870,70
6841,463880,25
6842,463880,4
6843,463880,23
6844,463880,3
6845,463920,1
6846,463920,23
6847,463920,70
6848,463930,4
6849,463930,23
6850,463930,28
6851,463930,2
6852,463110,25
6853,463110,4
6854,463110,23
6855,463150,1
6856,463150,23
6857,463160,23
6858,463160,3
6859,463160,2
6860,463170,25
6861,463170,3
6862,463170,28
6863,463170,2
6864,463180,1
6865,463180,4
6866,463180,23
6867,463210,1
6868,463210,4
6869,463210,23
6870,463210,28
6871,463220,1
6872,463220,25
6873,463220,23
6874,463250,37
6875,463250,2
6876,463250,70
6877,463270,1
6878,463270,25
6879,463270,23
6880,463290,4
6881,463290,23
6882,463320,25
6883,463320,23
6884,463320,3
6885,463350,1
6886,463350,25
6887,463350,23
6888,463350,3
6889,463390,4
6890,463390,37
6891,463390,28
6892,463400,1
6893,463400,25
6894,463400,23
6895,463400,3
6896,463400,70
6897,463430,1
6898,463430,23
6899,463440,1
6900,463440,23
6901,463440,2
6902,463450,4
6903,463450,23
6904,463460,4
6905,463460,23
6906,463470,1
6907,463470,25
6908,463470,23
6909,463470,2
6910,463480,1
6911,463480,23
6912,463510,25
6913,463510,23
6914,463510,28
6915,462630,1
6916,462630,23
6917,462640,18
6918,462670,1
6919,462670,4
6920,462670,23
6921,462680,4
6922,462680,23
6923,462680,28
6924,462680,2
6925,462700,28
6926,462700,18
6927,462730,4
6928,462730,23
6929,462730,28
6930,462730,2
6931,462770,1
6932,462770,23
6933,462770,3
6934,462830,23
6935,462830,28
6936,462830,2
6937,462860,1
6938,462860,23
6939,462860,3
6940,462910,4
6941,462910,23
6942,462930,4
6943,462930,37
6944,462930,23
6945,462930,28
6946,462930,2
6947,462930,70
6948,462940,23
6949,462940,28
6950,462940,2
6951,462950,1
6952,462950,25
6953,462950,23
6954,462950,3
6955,462960,25
6956,462960,4
6957,462960,23
6958,462990,25
6959,462990,4
6960,462990,3
6961,462990,2
6962,463000,1
6963,463000,29
6964,463010,4
6965,463020,37
6966,463020,23
6967,463020,28
6968,463030,25
6969,463030,4
6970,463060,25
6971,463060,4
6972,463060,37
6973,463070,1
6974,463070,23
6975,463100,25
6976,463100,23
6977,462220,4
6978,462240,23
6979,462240,2
6980,462250,1
6981,462250,23
6982,462400,4
6983,462400,23
6984,462400,70
6985,462480,1
6986,462480,25
6987,462480,4
6988,462480,23
6989,462480,29
6990,462480,9
6991,462480,28
6992,462480,18
6993,462480,70
6994,462520,1
6995,462530,25
6996,462570,4
6997,462570,28
6998,462570,2
6999,462580,4
7000,462580,28
7001,462580,2
7002,462590,1
7003,462590,18
7004,462620,25
7005,462620,23
7006,461880,4
7007,461880,23
7008,461890,25
7009,461890,23
7010,461940,1
7011,461940,3
7012,461950,25
7013,461950,23
7014,461950,28
7015,461990,73
7016,461990,1
7017,461990,23
7018,461990,70
7019,462000,1
7020,462000,4
7021,462000,18
7022,462070,2
7023,462100,1
7024,462100,23
7025,462100,70
7026,462110,4
7027,462110,23
7028,462110,28
7029,462110,18
7030,462110,2
7031,462130,23
7032,461390,25
7033,461390,23
7034,461400,1
7035,461400,25
7036,461400,23
7037,461410,1
7038,461410,23
7039,461430,1
7040,461430,25
7041,461430,4
7042,461430,23
7043,461430,29
7044,461430,9
7045,461430,3
7046,461430,28
7047,461430,2
7048,461430,70
7049,461480,1
7050,461480,25
7051,461480,4
7052,461480,23
7053,461490,25
7054,461490,4
7055,461490,23
7056,461490,2
7057,461490,70
7058,461510,3
7059,461510,2
7060,461520,1
7061,461520,25
7062,461520,23
7063,461560,25
7064,461560,37
7065,461560,23
7066,461580,1
7067,461580,4
7068,461580,23
7069,461590,73
7070,461590,25
7071,461600,1
7072,461600,4
7073,461600,23
7074,461640,1
7075,461640,25
7076,461640,23
7077,461640,3
7078,461650,25
7079,461650,23
7080,461650,3
7081,461680,37
7082,461680,23
7083,461680,9
7084,461680,28
7085,461700,25
7086,461700,4
7087,461700,23
7088,461700,3
7089,461700,28
7090,461710,25
7091,461710,23
7092,461710,3
7093,461750,4
7094,461750,37
7095,461750,23
7096,461750,2
7097,461760,1
7098,461760,4
7099,461760,23
7100,461780,23
7101,461780,3
7102,461780,28
7103,461810,25
7104,461810,4
7105,461810,23
7106,461820,4
7107,461820,37
7108,461820,3
7109,461830,25
7110,461830,23
7111,461840,4
7112,461840,23
7113,461850,4
7114,461850,23
7115,461850,2
7116,461860,1
7117,461860,23
7118,461860,2
7119,461010,1
7120,461010,4
7121,461010,23
7122,461010,9
7123,461030,25
7124,461030,4
7125,461030,23
7126,461170,25
7127,461170,23
7128,461180,25
7129,461180,4
7130,461180,37
7131,461180,23
7132,461180,29
7133,461180,28
7134,461210,9
7135,461210,3
7136,461210,28
7137,461210,70
7138,461220,25
7139,461220,23
7140,461230,1
7141,461230,23
7142,461280,1
7143,461280,23
7144,461320,18
7145,461320,70
7146,461340,25
7147,461340,4
7148,461340,23
7149,461340,3
7150,461340,2
7151,461350,25
7152,461350,4
7153,461350,23
7154,461350,3
7155,461350,28
7156,461350,2
7157,461360,1
7158,461360,25
7159,461360,23
7160,461360,3
7161,461360,2
7162,461370,25
7163,461370,4
7164,461370,23
7165,461370,3
7166,461370,28
7167,461370,2
7168,461380,25
7169,461380,4
7170,461380,23
7171,461380,3
7172,460560,23
7173,460580,28
7174,460630,1
7175,460630,23
7176,460640,25
7177,460640,23
7178,460650,1
7179,460650,23
7180,460700,25
7181,460730,1
7182,460730,25
7183,460730,23
7184,460730,70
7185,460750,1
7186,460750,4
7187,460750,23
7188,460780,25
7189,460780,23
7190,460780,3
7191,460780,2
7192,460790,1
7193,460790,25
7194,460810,1
7195,460850,4
7196,460850,23
7197,460910,1
7198,460910,23
7199,460920,1
7200,460920,18
7201,460930,1
7202,460930,25
7203,460940,25
7204,460940,23
7205,460960,25
7206,460960,23
7207,460960,3
7208,460970,1
7209,460970,23
7210,460970,2
7211,460990,4
7212,460060,25
7213,460060,4
7214,460060,37
7215,460060,23
7216,460120,3
7217,460120,2
7218,460140,25
7219,460140,23
7220,460150,4
7221,460150,23
7222,460150,28
7223,460160,25
7224,460160,4
7225,460190,1
7226,460190,4
7227,460190,23
7228,460210,1
7229,460210,25
7230,460210,4
7231,460210,23
7232,460210,70
7233,460220,1
7234,460220,23
7235,460230,28
7236,460230,18
7237,460230,2
7238,460250,4
7239,460250,23
7240,460340,25
7241,460340,23
7242,460340,2
7243,460430,25
7244,460430,23
7245,460430,3
7246,460470,51
7247,460470,53
7248,460470,54
7249,460510,37
7250,460510,23
7251,460510,28
7252,460540,1
7253,460540,25
7254,460540,4
7255,460540,37
7256,460540,23
7257,460540,3
7258,460540,70
7259,459610,23
7260,459610,28
7261,459610,2
7262,459630,1
7263,459630,4
7264,459630,23
7265,459630,28
7266,459630,2
7267,459640,25
7268,459640,4
7269,459640,23
7270,459640,3
7271,459640,28
7272,459640,2
7273,459680,2
7274,459730,1
7275,459730,4
7276,459730,23
7277,459760,1
7278,459760,25
7279,459760,23
7280,459760,3
7281,459760,70
7282,459780,1
7283,459780,23
7284,459830,1
7285,459830,4
7286,459830,23
7287,459870,51
7288,459870,70
7289,459880,23
7290,459880,28
7291,459880,2
7292,459880,70
7293,459940,25
7294,459940,4
7295,459940,23
7296,459130,4
7297,459130,23
7298,459130,28
7299,459150,4
7300,459150,23
7301,459150,28
7302,459160,37
7303,459160,29
7304,459160,3
7305,459170,25
7306,459170,4
7307,459170,23
7308,459220,2
7309,459260,4
7310,459260,23
7311,459260,18
7312,459310,25
7313,459310,23
7314,459310,3
7315,459350,1
7316,459350,23
7317,459370,1
7318,459370,25
7319,459370,4
7320,459370,23
7321,459410,23
7322,459410,2
7323,459470,2
7324,459520,4
7325,459520,23
7326,459520,28
7327,459540,23
7328,459540,28
7329,459540,18
7330,459550,4
7331,459550,23
7332,459550,28
7333,459580,23
7334,458660,1
7335,458660,25
7336,458660,23
7337,458660,3
7338,458660,70
7339,458680,1
7340,458680,23
7341,458700,4
7342,458700,23
7343,458730,3
7344,458750,53
7345,458750,55
7346,458760,37
7347,458770,9
7348,458820,23
7349,458820,28
7350,458820,2
7351,458830,23
7352,458830,28
7353,458830,18
7354,458830,2
7355,458830,70
7356,458920,4
7357,458920,28
7358,458960,37
7359,458960,29
7360,458960,28
7361,458960,18
7362,458990,25
7363,458990,23
7364,459010,1
7365,459010,23
7366,459020,25
7367,459020,23
7368,459020,3
7369,459020,28
7370,459040,23
7371,459040,2
7372,459080,23
7373,459080,3
7374,459090,23
7375,459090,3
7376,458200,51
7377,458200,52
7378,458200,53
7379,458200,54
7380,458200,70
7381,458230,1
7382,458230,23
7383,458290,1
7384,458290,23
7385,458330,25
7386,458330,4
7387,458330,23
7388,458330,3
7389,458330,28
7390,458330,2
7391,458360,54
7392,458370,23
7393,458370,18
7394,458380,25
7395,458420,25
7396,458420,4
7397,458420,23
7398,458420,3
7399,458420,2
7400,458450,1
7401,458450,23
7402,458470,25
7403,458470,4
7404,458480,25
7405,458480,4
7406,458490,25
7407,458490,23
7408,458490,28
7409,458500,4
7410,458510,4
7411,458520,1
7412,458520,25
7413,458520,23
7414,458540,4
7415,458540,23
7416,458560,1
7417,458560,37
7418,458580,1
7419,458580,25
7420,458580,23
7421,458590,25
7422,458600,1
7423,458600,25
7424,458600,4
7425,458600,23
7426,458630,23
7427,458630,28
7428,458630,2
7429,457710,1
7430,457710,9
7431,457730,1
7432,457730,23
7433,457730,2
7434,457760,1
7435,457770,1
7436,457810,1
7437,457810,25
7438,457810,23
7439,457810,9
7440,457810,28
7441,457810,18
7442,457820,25
7443,457820,23
7444,457820,3
7445,457860,25
7446,457860,28
7447,457870,1
7448,457870,4
7449,457870,23
7450,457890,1
7451,457890,25
7452,457890,23
7453,457960,1
7454,457960,23
7455,457960,28
7456,457960,18
7457,457980,25
7458,457980,23
7459,458000,25
7460,458000,23
7461,458000,2
7462,458030,2
7463,458030,70
7464,458040,23
7465,458040,2
7466,458060,4
7467,458110,1
7468,458110,4
7469,458110,23
7470,458170,1
7471,458170,4
7472,458170,23
7473,458170,18
7474,458180,1
7475,458180,25
7476,458180,4
7477,458180,23
7478,457210,1
7479,457210,23
7480,457210,9
7481,457230,2
7482,457320,1
7483,457320,23
7484,457320,18
7485,457340,1
7486,457340,25
7487,457340,23
7488,457370,4
7489,457370,23
7490,457380,25
7491,457380,4
7492,457380,23
7493,457380,28
7494,457420,1
7495,457420,37
7496,457420,23
7497,457420,28
7498,457450,23
7499,457450,2
7500,457480,4
7501,457480,23
7502,457480,28
7503,457480,2
7504,457490,4
7505,457490,23
7506,457490,3
7507,457490,28
7508,457520,1
7509,457520,4
7510,457520,23
7511,457530,4
7512,457530,23
7513,457530,28
7514,457570,1
7515,457570,25
7516,457570,4
7517,457570,23
7518,457650,4
7519,457660,4
7520,457660,23
7521,457680,25
7522,457680,23
7523,457690,4
7524,457690,23
7525,457690,28
7526,456920,25
7527,457010,1
7528,457010,23
7529,457010,29
7530,457130,1
7531,457130,25
7532,457130,23
7533,456390,1
7534,456420,1
7535,456420,28
7536,456420,70
7537,456430,4
7538,456430,23
7539,456440,25
7540,456440,4
7541,456440,23
7542,456440,3
7543,456450,57
7544,456540,1
7545,456540,28
7546,456660,4
7547,456670,1
7548,456670,23
7549,456670,3
7550,456690,25
7551,456690,4
7552,456690,2
7553,456740,25
7554,456740,23
7555,456750,25
7556,456750,23
7557,456760,1
7558,456760,3
7559,456780,9
7560,456780,28
7561,456780,18
7562,456810,1
7563,456810,4
7564,456810,23
7565,456830,1
7566,456830,23
7567,456830,3
7568,455940,4
7569,455940,23
7570,455940,2
7571,455960,4
7572,455960,23
7573,455960,2
7574,455970,4
7575,455980,23
7576,455980,28
7577,455980,2
7578,455990,1
7579,455990,23
7580,455990,9
7581,455990,70
7582,456090,1
7583,456090,23
7584,456090,3
7585,456090,70
7586,456130,1
7587,456130,23
7588,456150,57
7589,456150,70
7590,456160,1
7591,456160,23
7592,456160,18
7593,456160,2
7594,456170,1
7595,456170,25
7596,456170,23
7597,456180,1
7598,456180,25
7599,456180,23
7600,456210,25
7601,456210,23
7602,456210,3
7603,456210,2
7604,455590,1
7605,455590,25
7606,455590,23
7607,455590,70
7608,455640,1
7609,455640,25
7610,455640,4
7611,455640,23
7612,455700,1
7613,455700,28
7614,455700,18
7615,455700,2
7616,455710,73
7617,455710,74
7618,455710,1
7619,455710,25
7620,455710,23
7621,455710,3
7622,455720,1
7623,455720,25
7624,455720,23
7625,455770,1
7626,455770,4
7627,455770,23
7628,455770,18
7629,455820,1
7630,455820,25
7631,455820,23
7632,455820,3
7633,455830,1
7634,455830,23
7635,455910,1
7636,455910,28
7637,455120,1
7638,455120,25
7639,455120,23
7640,455190,4
7641,455190,23
7642,455190,2
7643,455200,23
7644,455200,2
7645,455230,23
7646,455230,2
7647,455290,1
7648,455290,4
7649,455290,23
7650,455310,1
7651,455310,25
7652,455310,23
7653,455310,28
7654,455340,2
7655,455400,1
7656,455440,1
7657,455440,25
7658,455440,23
7659,455440,3
7660,455480,4
7661,455480,23
7662,455490,25
7663,455490,23
7664,455490,28
7665,454670,1
7666,454670,4
7667,454670,23
7668,454680,73
7669,454680,1
7670,454680,23
7671,454680,70
7672,454690,25
7673,454690,4
7674,454690,23
7675,454700,1
7676,454700,25
7677,454700,23
7678,454700,3
7679,454720,4
7680,454720,23
7681,454730,1
7682,454730,23
7683,454730,2
7684,454750,1
7685,454750,23
7686,454770,1
7687,454770,25
7688,454770,23
7689,454770,70
7690,454780,23
7691,454780,2
7692,454830,4
7693,454830,28
7694,454830,18
7695,454870,1
7696,454870,4
7697,454870,23
7698,454870,2
7699,454890,1
7700,454890,4
7701,454890,23
7702,454900,1
7703,454900,23
7704,454950,25
7705,454950,23
7706,454950,28
7707,454970,1
7708,454970,25
7709,454970,23
7710,455000,25
7711,455000,4
7712,455000,23
7713,455000,3
7714,455080,25
7715,455080,4
7716,455100,1
7717,455100,23
7718,455100,3
7719,455110,1
7720,455110,25
7721,455110,23
7722,454170,25
7723,454170,4
7724,454180,1
7725,454180,25
7726,454180,4
7727,454180,23
7728,454180,9
7729,454180,28
7730,454190,4
7731,454190,23
7732,454200,1
7733,454200,23
7734,454220,25
7735,454220,23
7736,454220,28
7737,454230,73
7738,454230,74
7739,454230,25
7740,454230,4
7741,454230,23
7742,454240,4
7743,454240,23
7744,454250,25
7745,454250,23
7746,454260,1
7747,454260,25
7748,454260,23
7749,454260,3
7750,454260,70
7751,454320,23
7752,454330,25
7753,454330,23
7754,454350,1
7755,454350,23
7756,454370,1
7757,454370,25
7758,454370,23
7759,454370,3
7760,454370,70
7761,454390,23
7762,454390,9
7763,454390,18
7764,454410,1
7765,454410,25
7766,454420,1
7767,454420,4
7768,454420,23
7769,454430,1
7770,454430,23
7771,454480,25
7772,454480,23
7773,454480,3
7774,454520,1
7775,454520,23
7776,454530,2
7777,454540,37
7778,454540,23
7779,454540,29
7780,454540,3
7781,454540,28
7782,454540,2
7783,454550,51
7784,454550,53
7785,454560,18
7786,454560,2
7787,454560,70
7788,454570,23
7789,454570,3
7790,454570,28
7791,454570,2
7792,454580,1
7793,454580,25
7794,454580,4
7795,454580,23
7796,454580,28
7797,454580,2
7798,454580,70
7799,454600,37
7800,454600,29
7801,454600,2
7802,454610,1
7803,454610,23
7804,454630,4
7805,454630,23
7806,454650,1
7807,454650,25
7808,454650,4
7809,454650,29
7810,453660,1
7811,453660,23
7812,453670,23
7813,453690,23
7814,453690,3
7815,453690,2
7816,453700,23
7817,453710,4
7818,453710,23
7819,453710,28
7820,453710,18
7821,453710,2
7822,453720,25
7823,453720,23
7824,453730,25
7825,453730,23
7826,453730,3
7827,453740,1
7828,453750,4
7829,453750,23
7830,453750,28
7831,453750,2
7832,453770,4
7833,453770,23
7834,453780,4
7835,453780,23
7836,453790,25
7837,453790,23
7838,453790,3
7839,453810,1
7840,453810,25
7841,453810,23
7842,453820,1
7843,453820,4
7844,453820,23
7845,453820,2
7846,453830,1
7847,453830,4
7848,453830,23
7849,453850,23
7850,453850,3
7851,453870,23
7852,453870,2
7853,453870,70
7854,453880,1
7855,453880,25
7856,453880,23
7857,453890,25
7858,453890,37
7859,453890,23
7860,453910,4
7861,453910,23
7862,453950,23
7863,453950,3
7864,453960,3
7865,453960,28
7866,453960,2
7867,453980,4
7868,453980,23
7869,453990,1
7870,453990,23
7871,454030,23
7872,454030,3
7873,454030,2
7874,454060,4
7875,454060,23
7876,454060,28
7877,454070,23
7878,454070,29
7879,454070,3
7880,454080,4
7881,454080,23
7882,454100,1
7883,454100,25
7884,454100,23
7885,454130,1
7886,454130,23
7887,454140,28
7888,454140,18
7889,454160,25
7890,454160,23
7891,454160,3
7892,453220,1
7893,453220,4
7894,453220,23
7895,453270,1
7896,453270,25
7897,453270,23
7898,453270,29
7899,453270,28
7900,453290,25
7901,453290,23
7902,453300,23
7903,453300,3
7904,453300,2
7905,453310,25
7906,453310,23
7907,453320,1
7908,453320,25
7909,453320,23
7910,453320,3
7911,453340,4
7912,453340,23
7913,453350,1
7914,453350,25
7915,453350,23
7916,453390,25
7917,453390,4
7918,453500,25
7919,453500,23
7920,453510,1
7921,453510,23
7922,453650,1
7923,453650,25
7924,453650,4
7925,453650,23
7926,452710,25
7927,452710,37
7928,452710,28
7929,452860,1
7930,452860,4
7931,452860,23
7932,452920,1
7933,452920,23
7934,452930,4
7935,452930,23
7936,452930,2
7937,452940,54
7938,452940,56
7939,452950,54
7940,452950,56
7941,452970,25
7942,452970,23
7943,453030,1
7944,453030,23
7945,453030,2
7946,453030,70
7947,453100,1
7948,453100,4
7949,453100,23
7950,453130,23
7951,453130,2
7952,452320,23
7953,452320,2
7954,452340,25
7955,452340,23
7956,452410,1
7957,452410,23
7958,452420,1
7959,452450,25
7960,452450,23
7961,452490,1
7962,452490,25
7963,452490,4
7964,452490,37
7965,452490,23
7966,452490,28
7967,452510,1
7968,452570,1
7969,452570,25
7970,452570,23
7971,452570,3
7972,452650,1
7973,452650,23
7974,452650,70
7975,451780,3
7976,451780,2
7977,451800,1
7978,451800,25
7979,451800,23
7980,451840,1
7981,451840,23
7982,451840,2
7983,451870,4
7984,451870,23
7985,451880,4
7986,451880,23
7987,451900,23
7988,451900,3
7989,451900,2
7990,451920,1
7991,451920,25
7992,451920,23
7993,451920,3
7994,451920,2
7995,451930,23
7996,451940,23
7997,451950,28
7998,451950,2
7999,451960,1
8000,451960,25
8001,451960,23
8002,451980,4
8003,451980,28
8004,451990,4
8005,451990,23
8006,451990,9
8007,451990,18
8008,452000,1
8009,452000,28
8010,452060,1
8011,452060,25
8012,452060,23
8013,452120,25
8014,452120,23
8015,452230,25
8016,452230,37
8017,452230,3
8018,452230,2
8019,452240,1
8020,452240,23
8021,452240,70
8022,451520,25
8023,451520,4
8024,451520,23
8025,451520,28
8026,451540,1
8027,451540,23
8028,451570,25
8029,451570,4
8030,451570,23
8031,451600,1
8032,451600,25
8033,451600,23
8034,451630,1
8035,451630,23
8036,451640,25
8037,451640,4
8038,451640,23
8039,451650,57
8040,451650,58
8041,451650,70
8042,451660,1
8043,451660,9
8044,451660,28
8045,451670,1
8046,451670,4
8047,451670,23
8048,451670,28
8049,451670,2
8050,451700,25
8051,451700,23
8052,451700,2
8053,451760,4
8054,451760,23
8055,451060,1
8056,451060,23
8057,451060,9
8058,451060,70
8059,451080,4
8060,451080,23
8061,451080,28
8062,451100,4
8063,451100,23
8064,451130,1
8065,451130,25
8066,451130,37
8067,451130,29
8068,451130,3
8069,451140,4
8070,451140,28
8071,451140,2
8072,451200,1
8073,451200,25
8074,451200,23
8075,451210,1
8076,451210,18
8077,451340,23
8078,451340,28
8079,451350,4
8080,451400,1
8081,451400,23
8082,451400,2
8083,450590,4
8084,450590,28
8085,450600,4
8086,450600,28
8087,450630,1
8088,450630,4
8089,450630,23
8090,450650,23
8091,450670,1
8092,450670,23
8093,450670,9
8094,450700,23
8095,450700,28
8096,450700,2
8097,450740,1
8098,450740,23
8099,450760,1
8100,450760,25
8101,450760,23
8102,450760,70
8103,450950,1
8104,450950,23
8105,451000,1
8106,451000,23
8107,451010,1
8108,451010,4
8109,451010,23
8110,451010,2
8111,451020,23
8112,451020,3
8113,450110,1
8114,450110,25
8115,450110,23
8116,450120,28
8117,450120,2
8118,450140,2
8119,450150,4
8120,450150,28
8121,450150,2
8122,450170,25
8123,450170,4
8124,450170,23
8125,450190,23
8126,450190,2
8127,450220,1
8128,450250,2
8129,450290,2
8130,450390,37
8131,450440,25
8132,450440,23
8133,450440,3
8134,450500,1
8135,450500,23
8136,450540,1
8137,450540,23
8138,450540,28
8139,450540,70
8140,449680,1
8141,449680,4
8142,449680,23
8143,449690,1
8144,449690,23
8145,449700,1
8146,449700,25
8147,449700,23
8148,449700,28
8149,449700,70
8150,449710,23
8151,449710,28
8152,449710,2
8153,449730,25
8154,449730,4
8155,449730,23
8156,449730,2
8157,449760,4
8158,449760,23
8159,449770,23
8160,449770,3
8161,449770,2
8162,449800,1
8163,449820,25
8164,449820,23
8165,449820,3
8166,449960,1
8167,449960,25
8168,449960,4
8169,449960,23
8170,449960,3
8171,450020,1
8172,450020,23
8173,450020,28
8174,450020,70
8175,450040,1
8176,450040,23
8177,450050,4
8178,450050,23
8179,450060,1
8180,450060,25
8181,450060,23
8182,449300,23
8183,449300,3
8184,449300,28
8185,449300,2
8186,449310,1
8187,449310,23
8188,449320,1
8189,449320,4
8190,449320,23
8191,449320,2
8192,449330,1
8193,449330,23
8194,449330,70
8195,449340,25
8196,449340,23
8197,449350,4
8198,449450,1
8199,449450,4
8200,449450,23
8201,449460,2
