,game-id,platforms
3421,463450,1
3422,463460,1
3423,463470,1
3424,463480,1
3425,463510,1
3426,462630,1
3427,462640,1
3428,462670,1
3429,462680,1
3430,462680,2
3431,462680,3
3432,462700,1
3433,462730,1
3434,462730,2
3435,462730,3
3436,462770,1
3437,462770,2
3438,462770,3
3439,462830,1
3440,462860,1
3441,462860,2
3442,462860,3
3443,462910,1
3444,462930,1
3445,462930,2
3446,462940,1
3447,462940,2
3448,462940,3
3449,462950,1
3450,462950,2
3451,462950,3
3452,462960,1
3453,462960,2
3454,462960,3
3455,462990,1
3456,463000,1
3457,463010,1
3458,463020,1
3459,463020,2
3460,463020,3
3461,463030,1
3462,463060,1
3463,463060,2
3464,463070,1
3465,463100,1
3466,463100,2
3467,463100,3
3468,462220,1
3469,462240,1
3470,462240,2
3471,462250,1
3472,462400,1
3473,462480,1
3474,462520,1
3475,462530,1
3476,462570,1
3477,462580,1
3478,462590,1
3479,462620,1
3480,462620,2
3481,462620,3
3482,461880,1
3483,461880,2
3484,461880,3
3485,461890,1
3486,461890,2
3487,461940,1
3488,461950,1
3489,461950,2
3490,461950,3
3491,461990,1
3492,462000,1
3493,462070,1
3494,462070,2
3495,462100,1
3496,462100,2
3497,462100,3
3498,462110,1
3499,462130,1
3500,461390,1
3501,461390,2
3502,461390,3
3503,461400,1
3504,461400,3
3505,461410,1
3506,461430,1
3507,461430,2
3508,461480,1
3509,461480,2
3510,461490,1
3511,461510,1
3512,461520,1
3513,461560,1
3514,461560,2
3515,461580,1
3516,461590,1
3517,461600,1
3518,461640,1
3519,461650,1
3520,461650,2
3521,461650,3
3522,461680,1
3523,461700,1
3524,461700,2
3525,461700,3
3526,461710,1
3527,461750,1
3528,461760,1
3529,461760,2
3530,461760,3
3531,461780,1
3532,461810,1
3533,461810,2
3534,461820,1
3535,461830,1
3536,461840,1
3537,461840,2
3538,461840,3
3539,461850,1
3540,461860,1
3541,461010,1
3542,461010,2
3543,461010,3
3544,461030,1
3545,461030,2
3546,461030,3
3547,461170,1
3548,461170,2
3549,461180,1
3550,461210,1
3551,461220,1
3552,461220,2
3553,461220,3
3554,461230,1
3555,461230,2
3556,461280,1
3557,461320,1
3558,461340,1
3559,461350,1
3560,461360,1
3561,461370,1
3562,461380,1
3563,460560,1
3564,460580,1
3565,460580,2
3566,460630,1
3567,460640,1
3568,460640,2
3569,460640,3
3570,460650,1
3571,460700,1
3572,460730,1
3573,460750,1
3574,460780,1
3575,460780,2
3576,460790,1
3577,460810,1
3578,460850,1
3579,460910,1
3580,460910,2
3581,460910,3
3582,460920,1
3583,460930,1
3584,460940,1
3585,460960,1
3586,460970,1
3587,460970,2
3588,460970,3
3589,460990,1
3590,460060,1
3591,460060,2
3592,460060,3
3593,460120,1
3594,460140,1
3595,460150,1
3596,460150,2
3597,460160,1
3598,460190,1
3599,460210,1
3600,460210,2
3601,460210,3
3602,460220,1
3603,460230,1
3604,460250,1
3605,460250,2
3606,460340,1
3607,460340,2
3608,460340,3
3609,460430,1
3610,460430,2
3611,460430,3
3612,460470,1
3613,460510,1
3614,460540,1
3615,459610,1
3616,459630,1
3617,459640,1
3618,459680,1
3619,459730,1
3620,459760,1
3621,459780,1
3622,459830,1
3623,459870,1
3624,459880,1
3625,459940,1
3626,459130,1
3627,459130,2
3628,459130,3
3629,459150,1
3630,459160,1
3631,459170,1
3632,459220,1
3633,459260,1
3634,459310,1
3635,459310,2
3636,459310,3
3637,459350,1
3638,459350,2
3639,459350,3
3640,459370,1
3641,459410,1
3642,459470,1
3643,459520,1
3644,459540,1
3645,459550,1
3646,459550,3
3647,459580,1
3648,458660,1
3649,458680,1
3650,458700,1
3651,458730,1
3652,458750,1
3653,458750,2
3654,458760,1
3655,458770,1
3656,458820,1
3657,458830,1
3658,458920,1
3659,458960,1
3660,458990,1
3661,459010,1
3662,459020,1
3663,459040,1
3664,459040,2
3665,459080,1
3666,459080,2
3667,459090,1
3668,459090,2
3669,458200,1
3670,458230,1
3671,458290,1
3672,458330,1
3673,458330,2
3674,458330,3
3675,458360,1
3676,458360,2
3677,458370,1
3678,458380,1
3679,458420,1
3680,458450,1
3681,458470,1
3682,458470,2
3683,458470,3
3684,458480,1
3685,458480,2
3686,458480,3
3687,458490,1
3688,458500,1
3689,458510,1
3690,458520,1
3691,458540,1
3692,458560,1
3693,458580,1
3694,458590,1
3695,458600,1
3696,458630,1
3697,458630,2
3698,458630,3
3699,457710,1
3700,457730,1
3701,457730,2
3702,457730,3
3703,457760,1
3704,457760,2
3705,457760,3
3706,457770,1
3707,457810,1
3708,457810,2
3709,457810,3
3710,457820,1
3711,457860,1
3712,457870,1
3713,457890,1
3714,457890,2
3715,457960,1
3716,457980,1
3717,457980,2
3718,457980,3
3719,458000,1
3720,458000,2
3721,458030,1
3722,458040,1
3723,458060,1
3724,458110,1
3725,458170,1
3726,458180,1
3727,457210,1
3728,457210,2
3729,457210,3
3730,457230,1
3731,457320,1
3732,457340,1
3733,457370,1
3734,457380,1
3735,457420,1
3736,457450,1
3737,457450,2
3738,457480,1
3739,457480,2
3740,457490,1
3741,457490,2
3742,457490,3
3743,457520,1
3744,457530,1
3745,457530,2
3746,457530,3
3747,457570,1
3748,457570,2
3749,457600,1
3750,457650,1
3751,457660,1
3752,457680,1
3753,457680,2
3754,457690,1
3755,456920,1
3756,457010,1
3757,457010,2
3758,457010,3
3759,457130,1
3760,456390,1
3761,456420,1
3762,456430,1
3763,456440,1
3764,456450,1
3765,456540,1
3766,456540,2
3767,456660,1
3768,456670,1
3769,456670,2
3770,456670,3
3771,456690,1
3772,456690,2
3773,456740,1
3774,456750,1
3775,456760,1
3776,456780,1
3777,456810,1
3778,456810,2
3779,456810,3
3780,456830,1
3781,455940,1
3782,455960,1
3783,455960,2
3784,455960,3
3785,455970,1
3786,455980,1
3787,455990,1
3788,455990,2
3789,455990,3
3790,456090,1
3791,456130,1
3792,456130,3
3793,456150,1
3794,456160,1
3795,456170,1
3796,456180,1
3797,456210,1
3798,455590,1
3799,455590,2
3800,455640,1
3801,455700,1
3802,455710,1
3803,455720,1
3804,455770,1
3805,455820,1
3806,455830,1
3807,455830,2
3808,455910,1
3809,455120,1
3810,455190,1
3811,455200,1
3812,455200,2
3813,455230,1
3814,455290,1
3815,455310,1
3816,455310,2
3817,455310,3
3818,455340,1
3819,455400,1
3820,455400,2
3821,455400,3
3822,455440,1
3823,455480,1
3824,455480,2
3825,455480,3
3826,455490,1
3827,454670,1
3828,454680,1
3829,454690,1
3830,454690,2
3831,454690,3
3832,454700,1
3833,454720,1
3834,454720,2
3835,454720,3
3836,454730,1
3837,454750,1
3838,454770,1
3839,454780,1
3840,454780,2
3841,454780,3
3842,454830,1
3843,454870,1
3844,454890,1
3845,454900,1
3846,454900,3
3847,454950,1
3848,454970,1
3849,454970,2
3850,454970,3
3851,455000,1
3852,455080,1
3853,455100,1
3854,455100,2
3855,455100,3
3856,455110,1
3857,454170,1
3858,454170,2
3859,454170,3
3860,454180,1
3861,454180,2
3862,454180,3
3863,454190,1
3864,454190,2
3865,454190,3
3866,454200,1
3867,454220,1
3868,454220,2
3869,454220,3
3870,454230,1
3871,454240,1
3872,454240,2
3873,454240,3
3874,454250,1
3875,454250,2
3876,454260,1
3877,454320,1
3878,454330,1
3879,454330,2
3880,454350,1
3881,454370,1
3882,454390,1
3883,454410,1
3884,454420,1
3885,454420,2
3886,454420,3
3887,454430,1
3888,454480,1
3889,454520,1
3890,454530,1
3891,454540,1
3892,454550,1
3893,454550,2
3894,454560,1
3895,454560,2
3896,454560,3
3897,454570,1
3898,454580,1
3899,454600,1
3900,454610,1
3901,454610,2
3902,454610,3
3903,454630,1
3904,454650,1
3905,453660,1
3906,453670,1
3907,453690,1
3908,453690,2
3909,453700,1
3910,453700,2
3911,453710,1
3912,453710,2
3913,453710,3
3914,453720,1
3915,453720,2
3916,453720,3
3917,453730,1
3918,453730,2
3919,453730,3
3920,453740,1
3921,453740,3
3922,453750,1
3923,453750,2
3924,453770,1
3925,453770,2
3926,453770,3
3927,453780,1
3928,453780,2
3929,453780,3
3930,453790,1
3931,453790,2
3932,453790,3
3933,453810,1
3934,453820,1
3935,453820,2
3936,453820,3
3937,453830,1
3938,453850,1
3939,453870,1
3940,453870,2
3941,453870,3
3942,453880,1
3943,453880,2
3944,453890,1
3945,453910,1
3946,453910,2
3947,453950,1
3948,453950,2
3949,453960,1
3950,453980,1
3951,453990,1
3952,453990,2
3953,454030,1
3954,454060,1
3955,454060,2
3956,454060,3
3957,454070,1
3958,454080,1
3959,454100,1
3960,454100,2
3961,454100,3
3962,454130,1
3963,454140,1
3964,454160,1
3965,453220,1
3966,453220,2
3967,453270,1
3968,453290,1
3969,453290,2
3970,453300,1
3971,453310,1
3972,453320,1
3973,453340,1
3974,453340,2
3975,453350,1
3976,453350,2
3977,453350,3
3978,453390,1
3979,453500,1
3980,453510,1
3981,453650,1
3982,453650,3
3983,452710,1
3984,452860,1
3985,452920,1
3986,452920,2
3987,452930,1
3988,452930,2
3989,452940,1
3990,452950,1
3991,452970,1
3992,453030,1
3993,453030,3
3994,453100,1
3995,453100,2
3996,453100,3
3997,453130,1
3998,453130,2
3999,453130,3
4000,452320,1
4001,452320,2
4002,452320,3
4003,452340,1
4004,452410,1
4005,452410,2
4006,452410,3
4007,452420,1
4008,452450,1
4009,452490,1
4010,452510,1
4011,452570,1
4012,452570,2
4013,452650,1
4014,451780,1
4015,451800,1
4016,451800,2
4017,451840,1
4018,451870,1
4019,451880,1
4020,451900,1
4021,451920,1
4022,451930,1
4023,451940,1
4024,451950,1
4025,451960,1
4026,451980,1
4027,451990,1
4028,451990,2
4029,452000,1
4030,452060,1
4031,452120,1
4032,452230,1
4033,452230,2
4034,452240,1
4035,451520,1
4036,451540,1
4037,451570,1
4038,451570,2
4039,451570,3
4040,451600,1
4041,451600,2
4042,451600,3
4043,451630,1
4044,451640,1
4045,451640,2
4046,451640,3
4047,451650,1
4048,451660,1
4049,451670,1
4050,451670,2
4051,451670,3
4052,451700,1
4053,451700,2
4054,451760,1
4055,451760,2
4056,451760,3
4057,451060,1
4058,451080,1
4059,451100,1
4060,451100,2
4061,451130,1
4062,451140,1
4063,451200,1
4064,451210,1
4065,451340,1
4066,451350,1
4067,451400,1
4068,451450,1
4069,450590,1
4070,450600,1
4071,450630,1
4072,450650,1
4073,450670,1
4074,450700,1
4075,450700,2
4076,450700,3
4077,450740,1
4078,450760,1
4079,450950,1
4080,451000,1
4081,451000,2
4082,451010,1
4083,451020,1
4084,451020,2
4085,451020,3
4086,450110,1
4087,450120,1
4088,450140,1
4089,450150,1
4090,450170,1
4091,450170,2
4092,450170,3
4093,450190,1
4094,450220,1
4095,450220,2
4096,450220,3
4097,450250,1
4098,450290,1
4099,450290,2
4100,450390,1
4101,450440,1
4102,450500,1
4103,450540,1
4104,449680,1
4105,449690,1
4106,449700,1
4107,449700,2
4108,449710,1
4109,449710,2
4110,449710,3
4111,449730,1
4112,449730,2
4113,449760,1
4114,449760,2
4115,449760,3
4116,449770,1
4117,449800,1
4118,449820,1
4119,449960,1
4120,449960,2
4121,450020,1
4122,450040,1
4123,450050,1
4124,450060,1
4125,449300,1
4126,449300,2
4127,449300,3
4128,449310,1
4129,449320,1
4130,449320,2
4131,449320,3
4132,449330,1
4133,449340,1
4134,449340,2
4135,449340,3
4136,449350,1
4137,449450,1
4138,449460,1
4139,449460,2
4140,449470,1
4141,449500,1
4142,449500,2
4143,449510,1
4144,449520,1
4145,449530,1
4146,449530,3
4147,449540,1
4148,449540,2
4149,449560,1
4150,449610,1
4151,449640,1
4152,448780,1
4153,448780,3
4154,448790,1
4155,448790,2
4156,448790,3
4157,448800,1
4158,448810,1
4159,448810,2
4160,448820,1
4161,448830,1
4162,448850,1
4163,448850,2
4164,448850,3
4165,448880,1
4166,448910,1
4167,448910,2
4168,448910,3
4169,448960,1
4170,448990,1
4171,449020,1
4172,449040,1
4173,449050,1
4174,449060,1
4175,449060,3
4176,449070,1
4177,449070,2
4178,449070,3
4179,449090,1
4180,449090,2
4181,449090,3
4182,449120,1
4183,449140,1
4184,449140,2
4185,449140,3
4186,449150,1
4187,449160,1
4188,449160,2
4189,449160,3
4190,449170,1
4191,449180,1
4192,449180,2
4193,449180,3
4194,449200,1
4195,449210,1
4196,449220,1
4197,449240,1
4198,449250,1
4199,449250,2
4200,449250,3
4201,448280,1
4202,448290,1
4203,448290,2
4204,448290,3
4205,448300,1
4206,448310,1
4207,448310,2
4208,448310,3
4209,448370,1
4210,448370,3
4211,448380,1
4212,448380,2
4213,448400,1
4214,448440,1
4215,448470,1
4216,448470,2
4217,448470,3
4218,448480,1
4219,448480,2
4220,448480,3
4221,448500,1
4222,448510,1
4223,448520,1
4224,448530,1
4225,448530,2
4226,448540,1
4227,448540,2
4228,448540,3
4229,448550,1
4230,448550,2
4231,448550,3
4232,448560,1
4233,448560,2
4234,448560,3
4235,448580,1
4236,448580,3
4237,448610,1
4238,448610,2
4239,448620,1
4240,448630,1
4241,448640,1
4242,448650,1
4243,448650,2
4244,448670,1
4245,448670,3
4246,448690,1
4247,448690,3
4248,448710,1
4249,448720,1
4250,448720,2
4251,448730,1
4252,448730,2
4253,448730,3
4254,448750,1
4255,448110,1
4256,448140,1
4257,448140,2
4258,448150,1
4259,448160,1
4260,448160,3
4261,448170,1
4262,448170,2
4263,448170,3
4264,448230,1
4265,448240,1
4266,447690,1
4267,447700,1
4268,447780,1
4269,447800,1
4270,447820,1
4271,447820,2
4272,447820,3
4273,447850,1
4274,447860,1
4275,447890,1
4276,447920,1
4277,447930,1
4278,447940,1
4279,447950,1
4280,447960,1
4281,447960,3
4282,447980,1
4283,447980,2
4284,447990,1
4285,447990,2
4286,447990,3
4287,448000,1
4288,448000,2
4289,448000,3
4290,448010,1
4291,448010,2
4292,448010,3
4293,448020,1
4294,448020,2
4295,448020,3
4296,448050,1
4297,448050,2
4298,448050,3
4299,448060,1
4300,448070,1
4301,448070,2
4302,448080,1
4303,448080,2
4304,448080,3
4305,448090,1
4306,447170,1
4307,447180,1
4308,447190,1
4309,447200,1
4310,447210,1
4311,447240,1
4312,447270,1
4313,447290,1
4314,447310,1
4315,447310,3
4316,447530,1
4317,447530,2
4318,447530,3
4319,447540,1
4320,447570,1
4321,447570,2
4322,447570,3
4323,446610,1
4324,446620,1
4325,446640,1
4326,446760,1
4327,446770,1
4328,446790,1
4329,446800,1
4330,446800,2
4331,446800,3
4332,446810,1
4333,446830,1
4334,446830,2
4335,446830,3
4336,446840,1
4337,446840,2
4338,446840,3
4339,446850,1
4340,446850,2
4341,446870,1
4342,446870,2
4343,446910,1
4344,446990,1
4345,446990,2
4346,447000,1
4347,447000,2
4348,447020,1
4349,447020,2
4350,447040,1
4351,447100,1
4352,447120,1
4353,447120,2
4354,447120,3
4355,446240,1
4356,446240,2
4357,446250,1
4358,446310,1
4359,446310,2
4360,446310,3
4361,446380,1
4362,446390,1
4363,446430,1
4364,446440,1
4365,446450,1
4366,446460,1
4367,446470,1
4368,446480,1
4369,446490,1
4370,446510,1
4371,446510,2
4372,446510,3
4373,446540,1
4374,446550,1
4375,446560,1
4376,446570,1
4377,446590,1
4378,446590,2
4379,446590,3
4380,446600,1
4381,445750,1
4382,445770,1
4383,445770,2
4384,445800,1
4385,445840,1
4386,445840,2
4387,445860,1
4388,445950,1
4389,445980,1
4390,445980,2
4391,445980,3
4392,446000,1
4393,446010,1
4394,446020,1
4395,446040,1
4396,446050,1
4397,446060,1
4398,446070,1
4399,446070,2
4400,446070,3
4401,446100,1
4402,446110,1
4403,446120,1
4404,446120,2
4405,445550,1
4406,445600,1
4407,445670,1
4408,445670,2
4409,445670,3
4410,445720,1
4411,445040,1
4412,445040,2
4413,445050,1
4414,445070,1
4415,445070,2
4416,445070,3
4417,445110,1
4418,445110,2
4419,445130,1
4420,445130,2
4421,445130,3
4422,445140,1
4423,445170,1
4424,445190,1
4425,445210,1
4426,445230,1
4427,445230,2
4428,445310,1
4429,445350,1
4430,445350,2
4431,445350,3
4432,445430,1
4433,444550,1
4434,444550,2
4435,444550,3
4436,444580,1
4437,444580,2
4438,444580,3
4439,444590,1
4440,444620,1
4441,444640,1
4442,444640,2
4443,444650,1
4444,444690,1
4445,444710,1
4446,444720,1
4447,444740,1
4448,444770,1
4449,444770,2
4450,444770,3
4451,444800,1
4452,444800,2
4453,444800,3
4454,444830,1
4455,444830,2
4456,444830,3
4457,444870,1
4458,444880,1
4459,444940,1
4460,444940,3
4461,444950,1
4462,444970,1
4463,444970,2
4464,444990,1
4465,445000,1
4466,445020,1
4467,444130,1
4468,444140,1
4469,444160,1
4470,444160,3
4471,444170,1
4472,444170,2
4473,444170,3
4474,444180,1
4475,444190,1
4476,444210,1
4477,444220,1
4478,444220,2
4479,444220,3
4480,444260,1
4481,444270,1
4482,444270,2
4483,444270,3
4484,444280,1
4485,444320,1
4486,444320,2
4487,444320,3
4488,444330,1
4489,444350,1
4490,444350,2
4491,444350,3
4492,444410,1
4493,444420,1
4494,444430,1
4495,444430,2
4496,444440,1
4497,444440,2
4498,444460,1
4499,444470,1
4500,444480,1
4501,444480,2
4502,444480,3
4503,444520,1
4504,444520,2
4505,444520,3
4506,444530,1
4507,443700,1
4508,443700,2
4509,443800,1
4510,443810,1
4511,443810,2
4512,443810,3
4513,443830,1
4514,443830,2
4515,443830,3
4516,443850,1
4517,443860,1
4518,443880,1
4519,443970,1
4520,443980,1
4521,443980,2
4522,443980,3
4523,444000,1
4524,444000,2
4525,444000,3
4526,444020,1
4527,444020,2
4528,444020,3
4529,443250,1
4530,443250,2
4531,443250,3
4532,443260,1
4533,443260,2
4534,443260,3
4535,443330,1
4536,443360,1
4537,443360,2
4538,443360,3
4539,443370,1
4540,443380,1
4541,443420,1
4542,443450,1
4543,443450,2
4544,443450,3
4545,443460,1
4546,443460,2
4547,443460,3
4548,443570,1
4549,443570,2
4550,443580,1
4551,443630,1
4552,443650,1
4553,443650,2
4554,443650,3
4555,442710,1
4556,442710,2
4557,442760,1
4558,442770,1
4559,442770,2
4560,442780,1
4561,442780,2
4562,442780,3
4563,442810,1
4564,442890,1
4565,443020,1
4566,443070,1
4567,443110,1
4568,442500,1
4569,442660,1
4570,442000,1
4571,442070,1
4572,442070,2
4573,442070,3
4574,442120,1
4575,442140,1
4576,442140,2
4577,442190,1
4578,442190,2
4579,442190,3
4580,442210,1
4581,442210,3
4582,442220,1
4583,442220,2
4584,442260,1
4585,442260,2
4586,442260,3
4587,442290,1
4588,441550,1
4589,441640,1
4590,441640,2
4591,441640,3
4592,441670,1
4593,441670,2
4594,441670,3
4595,441680,1
4596,441680,2
4597,441770,1
4598,441790,1
4599,441830,1
4600,441850,1
4601,441870,1
4602,441230,1
4603,441250,1
4604,441250,2
4605,441280,1
4606,441350,1
4607,441440,1
4608,441510,1
4609,440690,1
4610,440730,1
4611,440730,2
4612,440730,3
4613,440740,1
4614,440740,2
4615,440750,1
4616,440750,2
4617,440750,3
4618,440760,1
4619,440770,1
4620,440770,2
4621,440790,1
4622,440790,2
4623,440800,1
4624,440800,2
4625,440800,3
4626,440810,1
4627,440870,1
4628,440870,2
4629,440880,1
4630,440880,2
4631,440880,3
4632,440950,1
4633,441010,1
4634,441010,2
4635,441050,1
4636,441050,2
4637,441050,3
4638,441060,1
4639,440280,1
4640,440280,2
4641,440340,1
4642,440380,1
4643,440410,1
4644,440420,1
4645,440420,2
4646,440450,1
4647,440470,1
4648,440520,1
4649,440520,2
4650,440520,3
4651,440540,1
4652,440540,2
4653,440540,3
4654,440630,1
4655,440640,1
4656,440650,1
4657,440650,2
4658,440650,3
4659,440660,1
4660,440660,2
4661,439750,1
4662,439750,2
4663,439750,3
4664,439770,1
4665,439770,2
4666,439770,3
4667,439800,1
4668,439800,2
4669,439800,3
4670,439880,1
4671,439880,2
4672,439880,3
4673,439910,1
4674,439910,2
4675,439910,3
4676,439920,1
4677,439920,2
4678,439930,1
4679,439930,2
4680,439940,1
4681,439940,2
4682,439940,3
4683,439960,1
4684,440020,1
4685,440020,2
4686,440100,1
4687,440100,2
4688,440100,3
4689,439250,1
4690,439310,1
4691,439310,3
4692,439340,1
4693,439370,1
4694,439420,1
4695,439420,2
4696,439420,3
4697,439440,1
4698,439440,2
4699,439460,1
4700,439490,1
4701,439490,2
4702,439490,3
4703,439530,1
4704,439550,1
4705,439550,2
4706,439550,3
4707,439720,1
4708,439730,1
4709,438770,1
4710,438780,1
4711,438780,3
4712,438790,1
4713,438790,2
4714,438790,3
4715,438820,1
4716,438820,2
4717,438820,3
4718,438910,1
4719,438910,2
4720,438910,3
4721,438920,1
4722,438920,2
4723,438940,1
4724,439190,1
4725,438240,1
4726,438260,1
4727,438270,1
4728,438270,2
4729,438300,1
4730,438310,1
4731,438310,2
4732,438320,1
4733,438340,1
4734,438350,1
4735,438360,1
4736,438420,1
4737,438430,1
4738,438440,1
4739,438440,3
4740,438450,1
4741,438460,1
4742,438490,1
4743,438600,1
4744,438600,2
4745,438640,1
4746,438650,1
4747,438660,1
4748,438680,1
4749,438680,2
4750,438720,1
4751,438730,1
4752,438730,2
4753,438730,3
4754,438740,1
4755,437870,1
4756,437870,2
4757,437870,3
4758,437880,1
4759,437880,2
4760,437900,1
4761,437920,1
4762,437920,2
4763,437920,3
4764,438000,1
4765,438010,1
4766,438020,1
4767,438030,1
4768,438040,1
4769,438040,2
4770,438080,1
4771,438080,2
4772,438080,3
4773,438090,1
4774,438110,1
4775,438130,1
4776,438160,1
4777,438180,1
4778,438220,1
4779,437340,1
4780,437340,2
4781,437340,3
4782,437380,1
4783,437390,1
4784,437390,2
4785,437420,1
4786,437420,2
4787,437420,3
4788,437520,1
4789,437520,2
4790,437520,3
4791,437530,1
4792,437530,2
4793,437550,1
4794,437570,1
4795,437570,2
4796,437570,3
4797,437610,1
4798,437630,1
4799,437630,2
4800,437630,3
4801,437690,1
4802,437710,1
4803,437710,2
4804,437720,1
4805,437720,2
4806,437720,3
4807,437730,1
4808,437740,1
4809,436950,1
4810,437000,1
4811,437020,1
4812,437030,1
4813,437060,1
4814,437080,1
4815,437090,1
4816,437100,1
4817,437100,2
4818,437100,3
4819,437160,1
4820,437160,2
4821,437160,3
4822,437170,1
4823,437180,1
4824,437180,2
4825,437180,3
4826,437210,1
4827,437220,1
4828,437220,3
4829,437250,1
4830,437250,2
4831,436670,1
4832,436680,1
4833,436680,2
4834,436680,3
4835,436690,1
4836,436820,1
4837,436850,1
4838,436850,2
4839,436850,3
4840,436860,1
4841,436860,3
4842,436870,1
4843,436940,1
4844,436320,1
4845,436340,1
4846,436360,1
4847,436360,2
4848,436360,3
4849,436390,1
4850,436390,2
4851,436390,3
4852,436400,1
4853,436410,1
4854,436470,1
4855,436470,2
4856,436480,1
4857,436480,2
4858,436480,3
4859,436490,1
4860,436500,1
4861,436500,2
4862,436510,1
4863,436520,1
4864,436530,1
4865,436530,2
4866,436530,3
4867,436560,1
4868,435970,1
4869,436000,1
4870,436000,2
4871,436000,3
4872,436060,1
4873,436060,3
4874,436070,1
4875,436070,2
4876,436110,1
4877,436140,1
4878,436140,2
4879,436140,3
4880,436160,1
4881,436180,1
4882,436220,1
4883,436230,1
4884,436240,1
4885,436260,1
4886,436260,3
4887,436270,1
4888,436270,2
4889,436280,1
4890,436290,1
4891,436290,2
4892,435480,1
4893,435490,1
4894,435530,1
4895,435530,2
4896,435530,3
4897,435600,1
4898,435730,1
4899,435730,2
4900,435730,3
4901,435780,1
4902,435780,2
4903,435790,1
4904,435800,1
4905,435800,2
4906,435800,3
4907,435840,1
4908,435080,1
4909,435080,2
4910,435080,3
4911,435100,1
4912,435120,1
4913,435120,2
4914,435140,1
4915,435230,1
4916,435250,1
4917,435260,1
4918,435260,2
4919,435260,3
4920,435300,1
4921,435300,2
4922,435360,1
4923,435400,1
4924,435400,2
4925,435400,3
4926,435420,1
4927,435460,1
4928,434660,1
4929,434700,1
4930,434700,2
4931,434700,3
4932,434730,1
4933,434740,1
4934,434740,2
4935,434740,3
4936,434750,1
4937,434750,2
4938,434750,3
4939,434790,1
4940,434800,1
4941,434820,1
4942,434820,3
4943,434860,1
4944,434870,1
4945,434870,2
4946,434880,1
4947,434890,1
4948,434920,1
4949,434930,1
4950,434960,1
4951,434970,1
4952,434970,3
4953,434980,1
4954,435000,1
4955,435000,2
4956,435000,3
4957,435010,1
4958,435020,1
4959,435030,1
4960,435030,2
4961,435040,1
4962,435040,2
4963,435050,1
4964,435070,1
4965,435070,3
4966,434150,1
4967,434150,2
4968,434160,1
4969,434160,2
4970,434160,3
4971,434170,1
4972,434170,2
4973,434170,3
4974,434190,1
4975,434220,1
4976,434220,2
4977,434220,3
4978,434230,1
4979,434230,2
4980,434230,3
4981,434240,1
4982,434240,2
4983,434240,3
4984,434250,1
4985,434260,1
4986,434270,1
4987,434270,3
4988,434290,1
4989,434290,3
4990,434300,1
4991,434310,1
4992,434310,2
4993,434310,3
4994,434340,1
4995,434360,1
4996,434360,2
4997,434360,3
4998,434370,1
4999,434370,2
5000,434370,3
5001,434390,1
5002,434410,1
5003,434420,1
5004,434430,1
5005,434470,1
5006,434480,1
5007,434490,1
5008,434510,1
5009,434530,1
5010,434530,2
5011,434540,1
5012,434540,2
5013,434570,1
5014,434600,1
5015,434600,2
5016,434600,3
5017,434610,1
5018,434620,1
5019,433750,1
5020,433750,2
5021,433790,1
5022,433830,1
5023,433840,1
5024,433840,2
5025,433840,3
5026,433850,1
5027,433890,1
5028,433900,1
5029,433910,1
5030,433910,2
5031,433910,3
5032,433920,1
5033,433930,1
5034,433930,2
5035,433930,3
5036,433950,1
5037,433950,2
5038,433950,3
5039,433960,1
5040,434000,1
5041,434000,2
5042,434000,3
5043,434020,1
5044,434030,1
5045,434030,2
5046,434030,3
5047,434050,1
5048,434070,1
5049,434070,2
5050,434070,3
5051,434090,1
5052,434090,2
5053,434090,3
5054,434130,1
5055,434140,1
5056,433350,1
5057,433360,1
5058,433380,1
5059,433380,2
5060,433400,1
5061,433400,2
5062,433450,1
5063,433480,1
5064,433490,1
5065,433530,1
5066,433530,2
5067,433530,3
5068,433550,1
5069,433570,1
5070,433580,1
5071,433630,1
5072,433650,1
5073,433660,1
5074,433660,2
5075,433660,3
5076,433670,1
5077,433700,1
5078,432870,1
5079,432890,1
5080,432890,2
5081,432890,3
5082,432940,1
5083,432940,2
5084,432950,1
5085,432980,1
5086,432990,1
5087,432990,2
5088,432990,3
5089,433000,1
5090,433000,2
5091,433100,1
5092,433110,1
5093,433120,1
5094,433130,1
5095,433130,2
5096,433170,1
5097,433190,1
5098,433210,1
5099,433280,1
5100,433300,1
5101,433320,1
5102,433340,1
5103,433340,2
5104,433340,3
5105,432370,1
5106,432370,2
5107,432380,1
5108,432380,2
5109,432380,3
5110,432390,1
5111,432410,1
5112,432420,1
5113,432470,1
5114,432470,2
5115,432480,1
5116,432480,2
5117,432480,3
5118,432490,1
5119,432490,2
5120,432490,3
5121,432500,1
5122,432590,1
5123,432590,2
5124,432590,3
5125,432620,1
5126,432620,2
5127,432620,3
5128,432640,1
5129,432720,1
5130,432720,2
5131,432720,3
5132,432770,1
5133,432780,1
5134,432790,1
5135,432790,2
5136,431810,1
5137,431810,2
5138,431810,3
5139,431830,1
5140,431830,3
5141,431840,1
5142,431850,1
5143,431910,1
5144,431930,1
5145,431940,1
5146,432010,1
5147,432030,1
5148,432030,2
5149,432030,3
5150,432100,1
5151,432110,1
5152,432130,1
5153,432130,2
5154,432130,3
5155,432170,1
5156,432180,1
5157,432180,2
5158,432180,3
5159,432190,1
5160,432210,1
5161,432230,1
5162,432230,2
5163,432230,3
5164,432240,1
5165,432240,2
5166,432250,1
5167,432260,1
5168,432260,2
