game_id,genre_id
1164060,23
1163290,1
1163290,4
1163290,23
1163300,23
1163320,1
1163320,25
1163320,23
1163340,28
1163340,2
1163460,1
1163460,25
1163460,4
1163460,23
1163460,3
1163470,23
1163490,25
1163490,23
1163490,2
1163500,9
1163550,1
1163550,4
1163550,3
1163550,18
1163560,1
1163560,25
1163560,23
1163570,23
1163590,1
1163600,3
1163620,1
1163620,25
1163620,4
1163620,23
1163660,25
1163660,23
1163660,3
1163660,2
1162880,23
1162880,28
1162880,2
1162900,1
1162900,29
1162920,25
1162920,23
1162920,3
1162950,1
1162950,28
1162960,1
1162960,25
1163040,4
1163040,2
1163090,4
1163090,23
1163090,18
1163140,25
1163140,4
1163140,23
1163140,3
1163140,28
1163140,2
1163140,70
1163150,25
1163150,4
1163150,23
1163150,3
1163170,57
1162520,4
1162520,2
1162560,25
1162590,25
1162630,4
1162640,4
1162650,25
1162650,3
1162670,23
1162670,28
1162670,2
1162680,1
1162680,25
1162680,4
1162680,23
1162680,28
1162680,2
1162690,25
1162690,4
1162690,23
1162730,4
1162730,23
1162750,23
1162750,28
1162750,2
1162750,70
1162760,1
1162760,25
1162760,4
1162760,70
1162170,23
1162170,3
1162280,25
1162280,23
1162290,4
1162290,23
1162320,1
1162320,25
1162320,4
1162350,23
1162350,28
1162350,2
1162370,4
1162370,23
1162430,25
1162430,23
1162440,23
1162470,1
1162470,25
1162470,23
1162470,70
1162480,23
1162480,3
1162480,2
1162480,70
1161660,4
1161660,23
1161670,1
1161670,4
1161670,23
1161670,28
1161670,2
1161680,23
1161870,25
1161870,4
1161870,23
1161880,1
1161880,25
1161880,23
1161880,3
1161900,25
1161900,23
1161910,1
1161930,25
1161930,4
1161930,23
1161930,3
1162010,1
1162010,25
1162010,4
1162010,23
1162010,3
1162010,2
1162050,1
1162050,4
1162050,23
1162050,29
1162050,18
1162070,23
1162130,25
1162130,23
1162130,3
1161270,4
1161270,23
1161270,3
1161300,25
1161300,23
1161320,23
1161320,3
1161320,2
1161330,3
1161330,28
1161330,70
1161360,4
1161360,23
1161430,25
1161430,23
1161490,9
1161490,28
1161490,18
1161510,1
1161510,25
1161510,23
1161570,25
1161570,4
1161650,28
1160700,1
1160700,23
1160780,25
1160780,23
1160780,3
1160780,28
1160780,2
1160790,1
1160790,25
1160790,23
1160800,1
1160800,23
1160820,25
1160820,4
1160820,23
1160850,4
1160850,2
1160870,1
1160870,25
1160880,25
1160880,4
1160880,23
1160880,3
1160880,2
1160900,25
1160900,23
1160950,25
1160950,23
1160950,3
1160950,28
1160950,70
1160980,1
1160980,25
1160980,23
1161120,25
1161120,23
1161180,1
1161180,25
1161180,4
1161180,23
1161180,3
1161190,25
1161190,4
1160410,4
1160410,23
1160440,1
1160440,25
1160440,23
1160480,23
1160480,28
1160480,70
1160500,28
1160500,2
1160580,4
1160580,23
1160610,1
1160610,25
1160610,4
1160610,23
1160610,3
1160620,25
1160620,4
1160620,23
1160670,25
1160670,4
1160670,23
1160100,1
1160190,23
1160190,70
1160330,1
1160330,4
1160330,23
1160330,18
1160360,25
1160360,23
1159640,1
1159640,23
1159680,1
1159680,23
1159680,3
1159680,28
1159700,1
1159700,25
1159700,3
1159700,70
1159770,9
1159890,1
1159890,25
1159890,9
1159890,18
1159940,25
1159940,23
1160020,1
1160020,25
1160020,23
1160020,3
1160040,23
1160040,28
1160040,2
1160040,70
1160050,1
1160050,25
1160050,4
1160050,23
1159360,23
1159450,25
1159450,23
1159480,1
1159480,4
1159480,18
1159500,25
1159500,4
1159520,23
1159540,1
1159540,25
1159540,23
1159590,1
1159590,25
1159590,4
1159590,23
1159610,4
1159610,23
1159610,2
1158820,4
1158830,4
1158840,25
1158840,4
1158840,23
1158840,3
1158850,25
1158910,25
1158910,4
1158910,23
1158970,25
1159020,4
1159020,23
1159260,1
1159260,23
1158310,3
1158310,28
1158310,2
1158320,4
1158320,23
1158390,25
1158390,3
1158410,4
1158410,23
1158410,2
1158430,1
1158430,25
1158430,23
1158470,4
1158470,23
1158470,2
1158650,1
1158650,25
1158650,23
1158650,3
1158650,28
1158650,2
1158690,1
1158690,25
1158690,4
1158690,23
1158690,3
1158690,28
1158690,2
1158720,25
1158720,23
1157850,1
1157860,2
1157890,1
1157890,4
1157890,23
1157890,2
1157910,1
1157910,25
1157910,23
1157940,25
1157940,4
1157940,23
1157940,28
1157980,25
1157980,23
1158010,23
1158010,28
1158150,25
1158150,4
1158150,23
1158230,1
1158230,3
1158260,25
1158260,4
1158260,23
1158280,1
1158280,4
1158280,23
1158280,28
1158280,2
1158290,4
1158290,23
1157620,4
1157640,28
1157650,1
1157650,4
1157670,4
1157670,23
1157750,25
1157750,4
1157750,23
1157750,3
1157780,1
1157780,23
1157780,28
1157810,25
1157810,4
1157820,1
1157820,25
1157820,23
1156910,4
1156910,23
1156910,28
1156910,2
1156910,70
1156980,4
1156980,23
1157010,1
1157010,25
1157010,23
1157040,1
1157040,23
1157080,4
1157080,23
1157080,28
1157120,1
1157120,4
1157120,23
1157120,70
1157220,23
1157220,28
1157220,2
1157260,25
1157260,4
1157260,23
1157300,1
1157300,23
1157320,4
1157320,23
1157340,25
1157340,4
1157340,23
1157340,29
1156420,4
1156420,23
1156420,3
1156550,1
1156550,25
1156550,4
1156550,23
1156550,3
1156550,70
1156590,25
1156590,4
1156590,23
1156590,28
1156630,4
1156630,23
1156640,4
1156640,23
1156650,1
1156650,25
1156650,4
1156650,23
1156650,3
1156670,4
1156670,23
1156670,70
1156680,1
1156680,4
1156680,23
1156680,9
1156680,28
1156730,23
1156730,3
1156780,25
1156780,23
1156780,3
1156810,57
1156900,4
1156900,23
1156900,2
1155930,25
1155940,25
1155940,4
1155940,23
1155940,28
1155950,1
1155950,25
1155950,23
1155960,4
1155980,28
1155990,4
1155990,23
1155990,2
1156000,1
1156000,25
1156000,23
1156000,3
1156030,28
1156050,1
1156050,25
1156050,23
1156120,1
1156120,23
1156120,70
1156130,25
1156130,23
1156200,4
1156200,23
1156200,18
1156250,25
1156250,23
1156250,28
1156360,23
1156360,3
1156360,28
1156360,70
1155460,25
1155460,4
1155460,23
1155480,1
1155480,25
1155480,23
1155490,1
1155490,4
1155500,23
1155500,28
1155500,70
1155560,1
1155560,25
1155560,4
1155560,37
1155560,23
1155620,1
1155620,25
1155660,25
1155660,23
1155660,3
1155670,25
1155670,4
1155670,23
1155670,3
1155670,28
1155680,25
1155680,23
1155680,28
1155720,4
1155720,28
1155790,25
1155790,4
1155790,23
1155800,25
1155810,4
1155810,23
1155810,28
1155810,70
1155830,23
1155880,23
1155880,28
1155880,2
1155910,23
1155910,2
1155920,4
1155920,23
1155920,9
1155920,28
1155920,18
1154990,1
1154990,70
1155090,1
1155090,25
1155090,23
1155130,4
1155130,23
1155130,28
1155230,57
1155290,25
1155290,4
1155290,23
1155290,3
1155340,25
1155340,4
1155340,23
1155410,25
1155410,4
1155410,23
1155420,25
1155420,4
1155420,23
1155420,9
1155420,28
1154560,4
1154560,23
1154640,1
1154640,4
1154640,23
1154650,25
1154650,4
1154680,1
1154680,25
1154680,23
1154700,3
1154730,25
1154730,4
1154730,23
1154790,1
1154810,1
1154810,23
1154840,3
1154840,28
1154840,2
1154850,1
1154850,25
1154850,23
1154850,3
1154940,4
1154940,28
1154940,18
1154080,28
1154080,18
1154110,25
1154110,4
1154110,23
1154160,23
1154210,4
1154210,28
1154290,1
1154290,25
1154290,23
1154300,1
1154300,25
1154300,23
1154340,23
1154480,1
1154480,23
1154480,3
1154490,4
1154490,23
1154490,2
1154490,70
1153550,23
1153550,3
1153570,1
1153570,25
1153570,23
1153570,3
1153570,70
1153670,4
1153670,23
1153690,4
1153690,23
1153700,1
1153700,37
1153700,29
1153700,3
1153730,1
1153730,4
1153730,23
1153730,2
1153840,1
1153840,4
1153840,23
1153850,1
1153850,25
1153850,23
1153850,28
1153850,2
1153860,4
1153860,28
1153860,54
1153890,4
1153890,3
1153930,1
1153930,23
1153930,29
1153980,1
1153980,25
1153980,4
1153980,23
1153980,2
1153990,1
1153990,23
1153990,28
1154010,1
1154010,4
1154010,23
1154010,70
1153200,25
1153200,23
1153200,3
1153200,2
1153220,25
1153220,4
1153220,23
1153220,28
1153220,2
1153250,1
1153250,25
1153250,23
1153250,3
1153260,25
1153330,4
1153330,23
1153370,1
1153370,4
1153370,23
1153430,1
1153430,4
1153430,23
1153460,1
1153460,25
1153460,4
1153460,2
1153460,70
1153470,23
1153470,3
1153470,2
1153470,70
1152670,1
1152670,4
1152670,23
1152800,1
1152800,23
1152800,9
1152800,28
1152810,4
1152810,23
1152820,1
1152820,25
1152820,23
1152830,4
1152840,25
1152840,4
1152840,23
1152840,28
1152900,57
1152920,23
1152920,28
1152950,1
1152950,25
1152950,4
1152950,23
1153040,25
1153040,23
1153070,4
1153070,23
1153100,25
1153100,23
1153110,1
1153110,4
1153110,23
1153110,9
1153110,28
1153110,18
1152160,23
1152160,3
1152160,2
1152300,3
1152310,3
1152320,3
1152360,4
1152360,23
1152420,53
1152420,57
1152420,70
1152440,23
1152440,70
1152450,1
1152450,25
1152450,23
1152450,3
1152480,3
1152540,25
1152540,4
1152540,23
1152580,25
1152580,23
1152580,3
1152640,25
1152640,4
1152640,23
1152640,70
1151770,25
1151770,23
1151770,3
1151840,1
1151840,4
1151840,23
1151930,1
1151930,4
1151930,23
1151940,4
1151940,23
1152020,1
1152020,25
1152020,4
1152020,23
1152040,25
1152040,4
1152050,25
1152050,23
1152050,3
1152090,1
1152090,25
1152090,23
1152090,3
1152090,28
1152090,70
1152120,1
1152120,25
1152120,23
1152120,3
1152120,70
1151310,1
1151310,25
1151310,4
1151310,23
1151310,2
1151400,4
1151400,23
1151400,9
1151400,28
1151400,18
1151430,1
1151430,4
1151430,23
1151440,25
1151440,3
1151440,28
1151440,2
1151450,25
1151450,3
1151450,28
1151450,2
1151500,1
1151500,4
1151500,23
1151580,23
1151580,70
1151600,1
1151600,25
1151600,23
1151620,23
1151620,3
1151620,2
1151620,70
1151630,25
1151630,4
1151630,23
1151650,4
1151650,23
1151670,28
1151680,1
1151680,25
1151680,4
1151680,23
1151740,25
1151740,23
1151750,1
1151750,4
1151750,23
1150790,4
1150790,23
1150800,1
1150800,4
1150800,23
1150810,1
1150810,4
1150890,25
1150890,23
1150950,25
1150950,23
1150950,2
1151080,37
1151080,23
1151080,3
1151080,2
1151120,1
1151120,23
1151120,3
1151160,25
1151160,23
1151160,3
1151160,28
1151160,2
1151160,70
1151180,1
1151180,25
1151180,23
1151200,23
1151200,9
1151200,18
1151250,25
1151250,23
1151250,70
1150270,1
1150270,4
1150310,4
1150310,23
1150310,18
1150400,1
1150400,25
1150400,23
1150460,4
1150460,23
1150500,4
1150500,23
1150500,29
1150500,3
1150500,28
1150500,70
1150540,23
1150540,2
1150540,70
1150550,4
1150580,1
1150580,23
1150590,1
1150590,25
1150610,1
1150610,25
1150610,4
1150610,23
1150610,28
1150620,1
1150620,4
1150620,28
1150720,28
1150720,2
1150730,3
1149930,1
1149930,25
1149930,23
1149930,3
1149930,2
1150070,23
1150070,70
1150090,23
1150090,28
1150090,2
1150090,70
1150130,23
1150160,4
1150160,23
1150160,29
1149440,1
1149440,3
1149510,25
1149510,23
1149550,25
1149550,3
1149550,28
1149550,2
1149580,4
1149580,23
1149580,28
1149590,4
1149590,23
1149590,2
1149660,4
1149660,23
1149690,2
1149700,25
1149700,23
1149700,28
1149710,1
1149710,25
1149710,23
1149710,3
1149860,1
1149860,23
1149080,1
1149080,25
1149080,23
1149090,1
1149090,23
1149120,9
1149120,28
1149120,18
1149190,25
1149190,23
1149200,1
1149200,4
1149200,23
1149210,1
1149210,25
1149210,4
1149210,23
1149220,1
1149220,4
1149220,23
1149370,1
1149370,25
1149370,23
1149370,3
1148550,1
1148550,23
1148590,1
1148620,1
1148620,25
1148620,23
1148620,3
1148650,25
1148650,23
1148650,2
1148670,2
1148680,2
1148710,25
1148710,23
1148710,3
1148730,25
1148730,23
1148730,70
1148740,1
1148740,23
1148750,23
1148750,2
1148750,70
1148770,4
1148890,1
1148890,25
1148890,23
1148910,51
1148910,53
1148910,54
1148910,56
1148910,57
1148910,58
1148910,59
1148910,60
1148920,25
1148920,4
1148920,23
1148930,25
1148930,4
1148930,23
1148940,4
1148940,23
1148940,2
1148960,51
1148960,53
1148960,54
1148960,58
1148980,25
1148980,23
1148980,3
1148080,4
1148090,4
1148150,25
1148150,23
1148150,28
1148260,4
1148260,23
1148260,28
1148270,25
1148290,1
1148290,23
1148320,4
1148320,28
1148360,23
1148360,3
1148430,25
1148430,4
1148430,23
1148450,25
1148450,4
1148450,2
1148460,25
1148460,4
1148460,23
1148460,28
1148460,70
1148470,1
1148480,1
1148480,25
1148480,23
1148480,29
1148480,3
1148480,28
1148480,70
1148500,1
1148500,4
1148500,23
1148510,4
1148510,23
1148510,3
1148510,28
1148530,4
1148540,4
1147710,4
1147710,23
1147760,23
1147840,1
1147840,23
1147850,1
1147850,25
1147850,4
1147850,23
1147850,3
1147940,1
1147940,25
1147940,4
1147940,23
1147940,3
1147940,70
1147960,1
1147960,25
1147960,4
1147960,23
1147960,28
1147970,25
1147980,1
1147980,25
1147980,23
1147980,3
1148000,1
1148000,25
1148000,4
1148000,23
1148000,9
1148010,25
1148010,4
1148010,23
1147370,3
706200,4
706200,23
706240,1
706240,25
706240,4
706240,23
706280,23
706320,1
706320,4
706320,23
706320,28
706320,2
706330,1
706330,4
706330,23
706330,28
706330,2
706350,23
706350,3
706370,4
706370,23
706370,2
706380,4
706380,23
706380,2
706390,4
706390,23
706390,2
706440,1
706440,25
706440,4
706440,23
706440,9
706440,28
706490,25
706490,4
706490,23
706520,1
706520,25
706560,23
706560,3
706570,25
706570,4
706570,23
706570,70
705700,1
705700,4
705700,23
705710,1
705710,23
705750,2
705770,23
705770,3
705770,70
705780,1
705780,23
705800,1
705800,23
705870,25
705870,4
705870,23
705920,1
705920,25
705920,4
705920,23
705930,25
706010,1
706010,4
706010,23
706010,3
706010,2
706010,70
706020,3
706030,4
706030,23
706030,28
706130,4
706130,23
705210,1
705210,4
705210,23
705210,9
705230,71
705230,1
705230,23
705240,1
705240,4
705240,23
705250,4
705250,23
705260,23
705260,28
705280,1
705280,23
705280,3
705290,25
705290,4
705290,23
705300,73
705300,25
705300,4
705300,23
705340,25
705340,23
705340,3
705340,2
705380,1
705380,23
705380,28
705390,25
705390,23
705390,2
705390,70
705440,1
705440,4
705440,23
705440,28
705450,1
705450,25
705450,23
705500,4
705500,23
705500,28
705500,2
706510,1
706510,4
706510,23
1197280,1
1197280,25
1197280,4
1197280,23
1196320,1
1196320,23
1190840,1
1190840,25
1188100,1
1188100,23
1188100,2
1184480,23
1184480,9
1179220,1
1179220,23
1179220,70
1176560,25
1176560,4
1176560,23
1176560,2
1174900,4
1174900,23
1170750,54
1166780,25
1166780,23
1165610,25
1165610,4
1165920,4
1165920,23
1165920,28
1164410,1
1164410,25
1164410,23
1161440,1
1161440,25
1161440,23
1161440,28
1160490,4
1160490,23
1160490,28
1160490,70
1154720,25
1154720,4
1154720,3
1153540,1
1153540,23
1153540,9
1152890,23
506030,57
506090,25
506090,23
506140,4
506140,37
506140,29
506140,3
506140,28
506140,2
506150,1
506150,4
506150,23
506160,53
506160,57
506160,58
506260,1
506260,3
506470,1
506470,23
506500,1
506500,4
506500,23
506510,23
506510,3
505550,57
505550,58
505550,70
505630,1
505630,23
505640,23
505640,2
505660,1
505660,23
505680,73
505680,74
505680,1
505680,23
505700,25
505700,4
505700,23
505700,29
505730,25
505730,23
505730,28
505750,4
505750,37
505750,23
505750,28
505750,2
505070,25
505080,25
505090,25
505110,1
505110,25
505110,4
505110,23
505120,9
505120,28
505120,18
505140,23
505140,28
505140,2
505170,1
505210,1
505210,25
505210,4
505210,23
505210,2
505220,1
505220,4
505220,28
505220,18
505270,1
505270,4
505270,23
505270,2
505290,1
505290,23
505330,25
505330,4
505330,23
505400,25
505400,23
505400,2
504620,37
504620,23
504620,2
504630,25
504660,25
504660,4
504660,23
504660,3
504670,25
504670,4
504670,3
504690,25
504690,4
504690,23
504700,1
504700,4
504700,23
504700,70
504710,52
504750,2
504770,1
504770,23
504770,28
504790,53
504800,25
504800,23
504800,3
504810,9
504810,28
504810,18
504840,4
504840,23
504850,1
504850,23
504880,1
504880,25
504880,4
504880,23
504880,28
504880,2
504920,25
504920,23
504980,1
504980,25
505020,1
505020,23
505020,29
505020,3
505020,70
505060,1
505060,25
505060,23
505060,3
505060,70
504100,1
504100,4
504100,23
504100,28
504110,25
504110,3
504130,25
504130,23
504210,23
504210,28
504230,1
504230,25
504230,23
504240,1
504240,4
504240,23
504260,4
504260,23
504280,23
504280,28
504280,2
504310,4
504310,23
504310,28
504370,1
504370,37
504380,25
504380,23
504380,3
504390,23
504400,25
504400,4
504400,23
504410,25
504420,1
504420,23
504450,1
504450,25
504450,23
504450,2
504460,9
504460,70
504470,1
504470,2
504470,70
504490,1
504500,1
504500,25
504500,4
504500,9
504560,4
504560,23
504560,28
503620,1
503620,23
503620,3
503630,25
503630,4
503650,25
503650,23
503680,1
503680,23
503680,70
503690,1
503690,23
503700,1
503700,25
503700,4
503700,23
503700,3
503700,2
503700,70
503710,1
503710,25
503710,4
503710,23
503710,28
503710,2
503730,1
503730,25
503730,23
503750,1
503750,4
503750,23
503770,1
503770,25
503770,23
503770,28
503770,70
503780,1
503780,25
503780,23
503780,28
503820,25
503820,23
503830,25
503830,23
503830,3
503860,23
503900,1
503900,4
503900,23
503900,28
503900,18
503940,28
503940,2
503950,23
503950,28
503950,2
503960,4
503960,23
503960,2
503980,25
503980,23
504000,25
504000,4
504010,54
504010,70
504050,1
504050,25
504050,23
504050,28
504090,1
504090,23
503090,4
503100,1
503100,4
503100,23
503100,2
503130,1
503130,25
503130,4
503130,23
503130,2
503140,1
503140,25
503140,23
503140,3
503150,4
503150,23
503150,28
503180,1
503180,23
503210,1
503210,25
503210,23
503210,3
503210,2
503280,23
503290,23
503290,3
503290,28
503300,25
503300,23
503300,28
503340,1
503340,4
503340,29
503350,1
503350,25
503350,23
503350,2
503370,23
503370,28
503370,70
503390,1
503390,25
503390,70
503400,25
503400,23
503410,1
503410,23
503450,25
503450,3
503460,23
503480,1
503480,25
503480,4
503480,23
503480,3
503550,1
503550,25
503550,23
503560,4
503560,23
503560,28
503560,2
503580,1
503580,25
503580,4
503580,23
502600,4
502600,23
502600,28
502600,70
502650,4
502650,18
502700,1
502700,23
502700,18
502740,23
502740,2
502750,25
502770,4
502770,23
502770,28
502780,25
502780,23
502800,1
502810,23
502810,3
502810,28
502810,2
502820,25
502880,1
502880,23
502910,1
502910,25
502910,4
502910,23
502920,1
502920,23
502920,70
502940,4
502940,23
502990,25
502990,4
503010,1
503010,25
503010,23
503010,28
503050,4
503060,25
503060,4
503070,25
503070,4
503080,25
503080,4
502090,25
502090,23
502100,4
502100,23
502140,23
502140,3
502150,4
502200,2
502210,4
502210,23
502230,4
502230,23
502230,3
502230,2
502240,73
502240,25
502240,23
502280,1
502300,1
502300,23
502320,1
502320,4
502320,23
502340,51
502340,53
502340,60
502340,70
502370,2
502400,1
502400,4
502400,23
502400,2
502410,1
502410,28
502420,1
502420,28
502430,28
502440,1
502440,28
502450,28
502460,28
502460,2
502470,4
502470,28
502470,2
502480,51
502480,53
502480,57
502520,23
502520,28
502520,2
502530,25
502530,4
502530,23
502540,1
502540,23
502550,1
502550,37
502550,29
501740,1
501740,4
501740,29
501740,70
501760,1
501760,25
501760,4
501760,23
501840,23
501850,25
501850,4
501850,23
501850,9
501860,1
501860,23
501860,3
501860,2
501930,4
501930,23
501940,1
501940,25
501940,23
501950,1
501950,25
501950,23
501950,3
501950,2
501970,25
501990,25
501180,1
501180,25
501180,3
501190,28
501190,18
501220,1
501220,4
501220,23
501220,9
501220,28
501220,18
501270,23
501270,2
501270,70
501300,25
501300,23
501310,1
501310,25
501310,23
501310,3
501320,23
501320,28
501350,73
501350,74
501350,1
501350,23
501410,1
501410,25
501410,23
501430,25
501430,23
501430,2
501440,4
501440,23
501440,28
501450,25
501450,4
501450,23
501450,70
501480,1
501480,23
501500,2
501530,1
501530,23
501590,1
501590,25
501610,51
501610,52
501610,53
501610,57
501610,58
501610,59
500690,23
500690,2
500710,1
500710,25
500710,37
500710,23
500710,29
500710,3
500750,23
500750,9
500750,28
500750,18
500750,70
500760,1
500760,4
500760,23
500790,1
500790,23
500810,3
500870,4
500870,23
500880,4
500880,23
500880,70
500920,25
500920,4
500920,23
500920,2
500920,70
500940,1
500940,4
500940,23
500980,1
500980,25
500980,2
501020,1
501020,23
501020,9
501030,25
501030,23
501030,3
501030,2
501050,4
501050,37
501060,1
501060,25
501080,28
501090,23
501090,28
501110,1
501110,23
501110,28
501110,18
500260,1
500260,23
500320,25
500320,23
500340,1
500340,23
500350,1
500350,25
500350,23
500360,1
500360,4
500360,37
500360,23
500360,18
500420,1
500420,23
500420,70
500470,51
500470,54
500470,70
500480,1
500480,23
500480,28
500480,18
500480,70
500500,57
500500,58
500550,25
500580,4
500590,4
500670,1
500670,23
500680,1
500680,23
500680,9
500680,28
500680,18
500680,2
500110,1
500110,25
500110,4
500110,9
500110,28
500110,18
500120,1
500120,23
500140,4
500140,23
500170,4
500170,28
500180,1
500180,25
500180,4
500180,23
500180,3
500190,2
500220,4
500220,2
499610,1
499610,4
499610,23
499610,28
499620,1
499620,25
499620,4
499620,28
499660,1
499660,23
499660,28
499660,2
499760,25
499760,23
499760,70
499890,1
499890,23
499900,23
499940,23
499940,2
500090,1
500090,23
499230,1
499230,23
499230,70
499330,4
499330,23
499330,2
499340,1
499340,25
499340,23
499370,4
499370,23
499370,2
499400,1
499420,4
499420,23
499440,4
499440,23
499460,1
499460,25
499460,4
499460,23
499510,1
499510,25
499510,4
499520,25
499540,25
499540,23
498720,1
498720,4
498720,23
498720,2
498740,1
498740,23
498740,18
498830,1
498830,25
498830,23
498850,4
498850,23
498850,2
498940,1
498940,29
498940,28
498980,1
498980,4
498980,23
498980,18
498990,1
499070,23
499070,28
499070,18
499070,2
499100,25
499100,4
499110,25
499110,4
499120,25
499120,4
499140,4
499140,23
499210,73
499210,1
499210,9
498240,25
498280,25
498280,23
498280,28
498300,25
498300,23
498300,3
498310,51
498310,53
498310,60
498310,70
498330,25
498330,23
498340,1
498340,25
498340,23
498340,3
498360,4
498360,23
498370,4
498370,23
498370,18
498380,1
498380,23
498450,23
498460,73
498460,1
498460,25
498460,23
498460,28
498460,2
498500,1
498500,25
498500,23
498500,3
498550,23
498550,3
498550,2
498570,9
498570,28
498580,1
498580,25
498580,23
498600,25
498600,4
498600,37
498600,23
498600,28
498620,25
498620,23
498630,1
498630,25
498630,70
498660,4
498660,23
498660,18
498680,25
498680,23
498700,1
498700,25
498700,23
498700,3
498700,70
497850,23
497850,28
497850,2
497860,1
497860,25
497860,37
497860,23
497860,29
497860,3
497880,4
497880,23
497880,2
497880,70
497940,1
497940,25
497940,37
497940,29
497940,3
497940,2
498000,1
498000,23
498030,4
498040,4
498050,25
498050,4
498190,1
498190,4
498190,23
497400,25
497400,23
497420,4
497420,28
497440,1
497440,25
497440,4
497450,4
497450,23
497460,25
497460,3
497470,4
497470,23
497470,3
497470,2
497480,4
497480,23
497480,18
497510,1
497510,2
497560,37
497560,23
497560,3
497580,25
497580,4
497590,1
497590,25
497590,4
497590,23
497640,25
497640,4
497640,37
497640,23
497670,1
497670,23
497680,4
497680,23
497700,4
497700,23
497700,28
497700,18
497710,1
497710,25
497710,23
497720,28
497730,25
497730,23
497780,25
497780,23
497790,25
497800,25
497800,23
497800,3
497800,2
497820,37
496890,25
496890,23
496910,52
496930,25
496930,4
496930,23
496940,25
496940,23
496940,3
496950,1
496950,4
496950,23
496950,28
496960,1
496960,4
496960,23
496980,1
496980,4
496980,23
496980,2
496990,1
496990,25
496990,4
496990,23
497000,1
497000,25
497000,23
497000,2
497020,25
497020,4
497040,4
497040,23
497050,4
497050,23
497060,1
497060,23
497080,1
497080,25
497080,23
497100,1
497100,25
497100,4
497100,23
497100,18
497150,52
497150,57
497160,52
497160,57
497180,9
497180,28
497190,1
497190,4
497190,23
497260,4
497260,28
497270,1
497270,23
497270,29
497270,70
497280,4
497280,23
497300,1
497300,25
497300,23
497310,53
497310,54
497310,55
497310,56
497360,25
496440,25
496440,23
496440,70
496460,23
496460,28
496460,2
496480,25
496480,4
496480,23
496480,2
496490,53
496490,57
496530,4
496530,23
496530,2
496550,1
496550,4
496550,23
496550,29
496590,1
496590,25
496590,4
496590,23
496610,4
496610,23
496620,1
496620,23
496630,23
496630,28
496640,23
496650,1
496650,23
496660,72
496660,73
496660,74
496660,1
496660,25
496660,23
496660,70
496670,25
496670,4
496670,23
496680,4
496680,23
496680,2
496690,25
496690,4
496690,23
496730,25
496730,23
496730,3
496730,2
496740,4
496740,23
496740,28
496750,23
496750,28
496760,25
496790,4
496790,23
496790,28
496790,18
496810,1
496820,25
496820,23
496820,70
496850,4
496850,23
496850,2
496030,25
496030,4
496070,1
496070,70
496080,23
496120,25
496120,4
496120,23
496190,25
496190,4
496230,1
496230,23
496250,23
496250,18
496250,70
496260,25
496260,4
496290,1
496290,23
496290,3
496300,23
496300,28
496300,2
496310,1
496310,25
496310,23
496320,1
496320,25
496320,4
496320,23
496340,25
496340,23
496340,3
496350,25
496360,9
496360,28
496360,18
496380,4
496380,23
496380,28
496390,1
496390,23
496400,25
496400,23
495540,1
495540,23
495550,1
495550,4
495550,18
495560,23
495560,28
495560,2
495570,1
495570,25
495570,4
495570,23
495570,9
495570,28
495570,18
495570,2
495580,1
495580,37
495580,23
495580,2
495600,1
495600,4
495600,23
495600,2
495680,1
495680,23
495700,25
495720,1
495720,23
495730,4
495730,23
495760,25
495760,23
495770,1
495770,4
495770,23
495780,4
495780,23
495820,1
495820,23
495830,4
495890,4
495890,23
495900,1
495900,4
495900,23
495910,1
495910,25
495910,37
495910,29
495910,3
495960,25
495960,4
495960,23
495990,25
495990,4
495990,23
496000,1
496000,25
496000,4
496000,23
496000,28
495050,1
495090,4
495110,25
495110,4
495140,1
495140,25
495200,1
495200,23
495200,3
495230,1
495230,23
495280,3
495290,9
495290,28
495290,18
495300,28
495320,25
495320,4
495320,23
495320,28
495390,4
495520,18
494580,1
494580,25
494580,23
494580,9
494600,1
494600,23
494670,4
494670,28
494670,2
494700,1
494700,25
494700,23
494720,4
494720,23
494740,25
494780,4
494790,23
494810,25
494810,23
494830,4
494830,23
494830,28
494850,4
494850,28
494850,18
494960,1
494960,25
494970,4
494970,23
494980,1
494980,25
494980,23
494980,3
494990,1
494990,4
494990,23
495010,4
495010,23
495010,2
495030,1
495030,4
495030,37
495030,23
495030,28
495030,2
494160,25
494160,23
494160,3
494170,25
494170,4
494170,23
494220,2
494230,25
494230,4
494230,23
494230,28
494290,1
494290,23
494310,1
494310,25
494310,23
494310,18
494310,70
494350,4
494350,28
494350,18
494360,25
494360,23
494370,1
494370,23
494370,70
494380,28
494380,18
494430,1
494430,25
494430,23
494430,3
494430,70
494440,25
494450,25
494460,25
494470,25
494530,1
494530,25
494530,23
493670,1
493670,23
493710,1
493710,25
493710,23
493720,25
493720,4
493720,23
493770,4
493770,23
493770,3
493780,1
493780,23
493780,28
493790,23
493790,18
493810,37
493810,23
493820,1
493820,23
493840,1
493900,28
493900,2
493920,1
493980,4
494000,1
494020,23
494040,4
494040,23
494040,28
494040,70
494050,4
494050,23
494050,28
494050,18
494050,2
494090,4
494100,25
494100,23
494120,1
494120,25
494120,4
494120,23
493180,1
493180,23
493200,25
493220,23
493220,28
493220,2
493290,4
493290,18
493310,1
493320,1
493340,1
493340,25
493340,4
493340,28
493340,2
493380,23
493380,2
493410,1
493410,23
493450,4
493490,23
